ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
47989,26900,0.004366812,0.000000000,0.000000000,0.004140787
47989,18820,0.711790393,0.857142857,1.000000000,0.724637681
47989,99999,0.283842795,0.142857143,0.000000000,0.271221532
47990,99999,0.067307692,0.000000000,0.050000000,0.065462754
47990,18820,0.932692308,1.000000000,0.950000000,0.934537246
47991,99999,1.000000000,1.000000000,1.000000000,1.000000000
47992,29200,1.000000000,1.000000000,1.000000000,1.000000000
47993,99999,1.000000000,1.000000000,1.000000000,1.000000000
47994,99999,0.026936027,0.111111111,0.000000000,0.028662420
47994,18820,0.973063973,0.888888889,1.000000000,0.971337580
47995,99999,0.984352774,1.000000000,1.000000000,0.985788114
47995,23844,0.015647226,0.000000000,0.000000000,0.014211886
47996,29200,1.000000000,1.000000000,1.000000000,1.000000000
47997,29200,0.039215686,0.000000000,0.000000000,0.034482759
47997,99999,0.960784314,1.000000000,1.000000000,0.965517241
48001,47664,1.000000000,1.000000000,1.000000000,1.000000000
48002,47664,1.000000000,1.000000000,1.000000000,1.000000000
48003,47664,1.000000000,1.000000000,1.000000000,1.000000000
48004,47664,1.000000000,0.000000000,1.000000000,1.000000000
48005,47664,1.000000000,1.000000000,1.000000000,1.000000000
48006,47664,1.000000000,1.000000000,1.000000000,1.000000000
48009,47664,1.000000000,1.000000000,1.000000000,1.000000000
48012,47664,1.000000000,1.000000000,1.000000000,1.000000000
48014,47664,1.000000000,1.000000000,1.000000000,1.000000000
48015,47664,1.000000000,1.000000000,1.000000000,1.000000000
48017,47664,1.000000000,1.000000000,1.000000000,1.000000000
48021,47664,1.000000000,1.000000000,1.000000000,1.000000000
48022,47664,1.000000000,1.000000000,1.000000000,1.000000000
48023,47664,1.000000000,1.000000000,1.000000000,1.000000000
48025,47664,1.000000000,1.000000000,1.000000000,1.000000000
48026,47664,1.000000000,1.000000000,1.000000000,1.000000000
48027,47664,1.000000000,1.000000000,1.000000000,1.000000000
48028,47664,1.000000000,1.000000000,1.000000000,1.000000000
48030,47664,1.000000000,1.000000000,1.000000000,1.000000000
48032,99999,0.139844617,0.166666667,0.000000000,0.139610390
48032,47664,0.860155383,0.833333333,1.000000000,0.860389610
48033,47664,1.000000000,1.000000000,1.000000000,1.000000000
48034,47664,1.000000000,1.000000000,1.000000000,1.000000000
48035,47664,1.000000000,1.000000000,1.000000000,1.000000000
48036,47664,1.000000000,1.000000000,1.000000000,1.000000000
48037,47664,1.000000000,1.000000000,1.000000000,1.000000000
48038,47664,1.000000000,1.000000000,1.000000000,1.000000000
48039,47664,1.000000000,1.000000000,1.000000000,1.000000000
48040,47664,1.000000000,1.000000000,1.000000000,1.000000000
48041,47664,1.000000000,1.000000000,1.000000000,1.000000000
48042,47664,1.000000000,1.000000000,1.000000000,1.000000000
48043,47664,1.000000000,1.000000000,1.000000000,1.000000000
48044,47664,1.000000000,1.000000000,1.000000000,1.000000000
48045,47664,1.000000000,1.000000000,1.000000000,1.000000000
48046,47664,1.000000000,1.000000000,1.000000000,1.000000000
48047,47664,1.000000000,1.000000000,1.000000000,1.000000000
48048,47664,1.000000000,1.000000000,1.000000000,1.000000000
48049,47664,1.000000000,1.000000000,1.000000000,1.000000000
48050,47664,1.000000000,1.000000000,1.000000000,1.000000000
48051,47664,1.000000000,1.000000000,1.000000000,1.000000000
48054,47664,1.000000000,1.000000000,1.000000000,1.000000000
48059,47664,1.000000000,1.000000000,1.000000000,1.000000000
48060,47664,1.000000000,1.000000000,1.000000000,1.000000000
48061,47664,1.000000000,1.000000000,1.000000000,1.000000000
48062,47664,1.000000000,1.000000000,1.000000000,1.000000000
48063,47664,1.000000000,1.000000000,1.000000000,1.000000000
48064,47664,1.000000000,1.000000000,1.000000000,1.000000000
48065,47664,1.000000000,1.000000000,1.000000000,1.000000000
48066,47664,1.000000000,1.000000000,1.000000000,1.000000000
48067,47664,1.000000000,1.000000000,1.000000000,1.000000000
48068,47664,1.000000000,1.000000000,1.000000000,1.000000000
48069,47664,1.000000000,1.000000000,1.000000000,1.000000000
48070,47664,1.000000000,1.000000000,1.000000000,1.000000000
48071,47664,1.000000000,1.000000000,1.000000000,1.000000000
48072,47664,1.000000000,1.000000000,1.000000000,1.000000000
48073,47664,1.000000000,1.000000000,1.000000000,1.000000000
48074,47664,1.000000000,1.000000000,1.000000000,1.000000000
48075,47664,1.000000000,1.000000000,1.000000000,1.000000000
48076,47664,1.000000000,1.000000000,1.000000000,1.000000000
48079,47664,1.000000000,1.000000000,1.000000000,1.000000000
48080,47664,0.999081880,1.000000000,1.000000000,0.999186631
48080,19804,0.000918120,0.000000000,0.000000000,0.000813369
48081,47664,1.000000000,1.000000000,1.000000000,1.000000000
48082,47664,1.000000000,1.000000000,1.000000000,1.000000000
48083,47664,1.000000000,1.000000000,1.000000000,1.000000000
48084,47664,1.000000000,1.000000000,1.000000000,1.000000000
48085,47664,1.000000000,1.000000000,1.000000000,1.000000000
48088,47664,1.000000000,1.000000000,1.000000000,1.000000000
48089,47664,1.000000000,1.000000000,1.000000000,1.000000000
48090,47664,1.000000000,1.000000000,1.000000000,1.000000000
48091,47664,1.000000000,1.000000000,1.000000000,1.000000000
48092,47664,1.000000000,1.000000000,1.000000000,1.000000000
48093,47664,1.000000000,1.000000000,1.000000000,1.000000000
48094,47664,1.000000000,1.000000000,1.000000000,1.000000000
48095,47664,1.000000000,1.000000000,1.000000000,1.000000000
48096,47664,1.000000000,1.000000000,1.000000000,1.000000000
48097,47664,0.899090909,0.977272727,1.000000000,0.906367041
48097,99999,0.100909091,0.022727273,0.000000000,0.093632959
48098,47664,1.000000000,1.000000000,1.000000000,1.000000000
48099,47664,1.000000000,1.000000000,1.000000000,1.000000000
48101,19804,1.000000000,1.000000000,1.000000000,1.000000000
48103,11460,1.000000000,1.000000000,1.000000000,1.000000000
48104,11460,1.000000000,1.000000000,1.000000000,1.000000000
48105,11460,1.000000000,1.000000000,1.000000000,1.000000000
48106,11460,1.000000000,1.000000000,1.000000000,1.000000000
48107,11460,1.000000000,1.000000000,1.000000000,1.000000000
48108,11460,1.000000000,1.000000000,1.000000000,1.000000000
48109,11460,1.000000000,1.000000000,1.000000000,1.000000000
48110,33780,1.000000000,0.000000000,1.000000000,1.000000000
48111,11460,0.005997144,0.043478261,0.000000000,0.007288889
48111,19804,0.992812946,0.956521739,1.000000000,0.991600000
48111,33780,0.001189910,0.000000000,0.000000000,0.001111111
48113,11460,1.000000000,1.000000000,1.000000000,1.000000000
48114,47664,1.000000000,1.000000000,1.000000000,1.000000000
48116,47664,1.000000000,1.000000000,1.000000000,1.000000000
48117,19804,0.012607691,0.010989011,0.021739130,0.012632845
48117,33780,0.987392309,0.989010989,0.978260870,0.987367155
48118,27100,0.002720000,0.001422475,0.000000000,0.002513615
48118,11460,0.997280000,0.998577525,1.000000000,0.997486385
48120,19804,1.000000000,1.000000000,1.000000000,1.000000000
48121,19804,1.000000000,1.000000000,1.000000000,1.000000000
48122,19804,1.000000000,1.000000000,1.000000000,1.000000000
48123,19804,1.000000000,1.000000000,1.000000000,1.000000000
48124,19804,1.000000000,1.000000000,1.000000000,1.000000000
48125,19804,1.000000000,1.000000000,1.000000000,1.000000000
48126,19804,1.000000000,1.000000000,1.000000000,1.000000000
48127,19804,1.000000000,1.000000000,1.000000000,1.000000000
48128,19804,1.000000000,1.000000000,1.000000000,1.000000000
48130,11460,1.000000000,1.000000000,1.000000000,1.000000000
48131,33780,1.000000000,1.000000000,1.000000000,1.000000000
48133,33780,1.000000000,1.000000000,1.000000000,1.000000000
48134,33780,0.041919630,0.091911765,0.078947368,0.045345212
48134,19804,0.958080370,0.908088235,0.921052632,0.954654788
48135,19804,1.000000000,1.000000000,1.000000000,1.000000000
48136,19804,1.000000000,1.000000000,1.000000000,1.000000000
48137,11460,0.356399819,0.269230769,0.153846154,0.354222222
48137,47664,0.643600181,0.730769231,0.846153846,0.645777778
48138,19804,1.000000000,1.000000000,1.000000000,1.000000000
48139,47664,1.000000000,0.000000000,1.000000000,1.000000000
48140,33780,1.000000000,1.000000000,1.000000000,1.000000000
48141,19804,1.000000000,1.000000000,1.000000000,1.000000000
48143,47664,1.000000000,0.000000000,1.000000000,1.000000000
48144,33780,1.000000000,1.000000000,1.000000000,1.000000000
48145,33780,1.000000000,1.000000000,1.000000000,1.000000000
48146,19804,1.000000000,1.000000000,1.000000000,1.000000000
48150,19804,1.000000000,1.000000000,1.000000000,1.000000000
48151,19804,1.000000000,1.000000000,1.000000000,1.000000000
48152,19804,1.000000000,1.000000000,1.000000000,1.000000000
48153,19804,1.000000000,1.000000000,1.000000000,1.000000000
48154,19804,1.000000000,1.000000000,1.000000000,1.000000000
48157,33780,1.000000000,1.000000000,1.000000000,1.000000000
48158,27100,0.008602151,0.000000000,0.000000000,0.008223201
48158,11460,0.991397849,1.000000000,1.000000000,0.991776799
48159,33780,1.000000000,1.000000000,1.000000000,1.000000000
48160,33780,0.372752044,0.347985348,0.378640777,0.371824866
48160,11460,0.627247956,0.652014652,0.621359223,0.628175134
48161,33780,1.000000000,1.000000000,1.000000000,1.000000000
48162,33780,1.000000000,1.000000000,1.000000000,1.000000000
48164,19804,1.000000000,1.000000000,1.000000000,1.000000000
48165,47664,1.000000000,1.000000000,1.000000000,1.000000000
48166,33780,1.000000000,1.000000000,1.000000000,1.000000000
48167,47664,0.453054495,0.126558006,0.377142857,0.423999389
48167,19804,0.463380771,0.860019175,0.622857143,0.501374885
48167,11460,0.083564734,0.013422819,0.000000000,0.074625726
48168,11460,0.054929106,0.250000000,0.028112450,0.060143248
48168,19804,0.945070894,0.750000000,0.971887550,0.939856752
48169,11460,0.062747618,0.030660377,0.137500000,0.061972976
48169,47664,0.937252382,0.969339623,0.862500000,0.938027024
48170,19804,0.962966611,0.987408185,1.000000000,0.967454155
48170,11460,0.037033389,0.012591815,0.000000000,0.032545845
48173,19804,1.000000000,1.000000000,1.000000000,1.000000000
48174,19804,1.000000000,1.000000000,1.000000000,1.000000000
48175,11460,0.000000000,0.000000000,1.000000000,1.000000000
48176,10300,0.000884662,0.000000000,0.000000000,0.000778589
48176,11460,0.999115338,1.000000000,1.000000000,0.999221411
48177,33780,0.000000000,0.000000000,1.000000000,1.000000000
48178,11460,0.059905061,0.016560510,0.009433962,0.056476556
48178,47664,0.940094939,0.983439490,0.990566038,0.943523444
48179,33780,1.000000000,1.000000000,1.000000000,1.000000000
48180,19804,1.000000000,1.000000000,1.000000000,1.000000000
48182,33780,1.000000000,1.000000000,1.000000000,1.000000000
48183,19804,1.000000000,1.000000000,1.000000000,1.000000000
48184,19804,1.000000000,1.000000000,1.000000000,1.000000000
48185,19804,1.000000000,1.000000000,1.000000000,1.000000000
48186,19804,1.000000000,1.000000000,1.000000000,1.000000000
48187,19804,1.000000000,1.000000000,1.000000000,1.000000000
48188,19804,1.000000000,1.000000000,1.000000000,1.000000000
48189,47664,0.395106944,0.433333333,0.315533981,0.395215183
48189,11460,0.604893056,0.566666667,0.684466019,0.604784817
48190,11460,1.000000000,0.000000000,1.000000000,1.000000000
48191,11460,0.951289398,0.772727273,1.000000000,0.948735955
48191,33780,0.048710602,0.227272727,0.000000000,0.051264045
48192,19804,1.000000000,1.000000000,1.000000000,1.000000000
48193,19804,1.000000000,1.000000000,1.000000000,1.000000000
48195,19804,1.000000000,1.000000000,1.000000000,1.000000000
48197,11460,1.000000000,1.000000000,1.000000000,1.000000000
48198,11460,1.000000000,1.000000000,1.000000000,1.000000000
48201,19804,1.000000000,1.000000000,1.000000000,1.000000000
48202,19804,1.000000000,1.000000000,1.000000000,1.000000000
48203,19804,1.000000000,1.000000000,1.000000000,1.000000000
48204,19804,1.000000000,1.000000000,1.000000000,1.000000000
48205,19804,1.000000000,1.000000000,1.000000000,1.000000000
48206,19804,1.000000000,1.000000000,1.000000000,1.000000000
48207,19804,1.000000000,1.000000000,1.000000000,1.000000000
48208,19804,1.000000000,1.000000000,1.000000000,1.000000000
48209,19804,1.000000000,1.000000000,1.000000000,1.000000000
48210,19804,1.000000000,1.000000000,1.000000000,1.000000000
48211,19804,1.000000000,1.000000000,1.000000000,1.000000000
48212,19804,1.000000000,1.000000000,1.000000000,1.000000000
48213,19804,1.000000000,1.000000000,1.000000000,1.000000000
48214,19804,1.000000000,1.000000000,1.000000000,1.000000000
48215,19804,1.000000000,1.000000000,1.000000000,1.000000000
48216,19804,1.000000000,1.000000000,1.000000000,1.000000000
48217,19804,1.000000000,1.000000000,1.000000000,1.000000000
48218,19804,1.000000000,1.000000000,1.000000000,1.000000000
48219,19804,1.000000000,1.000000000,1.000000000,1.000000000
48220,47664,1.000000000,1.000000000,1.000000000,1.000000000
48221,19804,1.000000000,1.000000000,1.000000000,1.000000000
48222,19804,0.000000000,1.000000000,0.000000000,1.000000000
48223,19804,1.000000000,1.000000000,1.000000000,1.000000000
48224,19804,1.000000000,1.000000000,1.000000000,1.000000000
48225,19804,1.000000000,1.000000000,1.000000000,1.000000000
48226,19804,1.000000000,1.000000000,1.000000000,1.000000000
48227,19804,1.000000000,1.000000000,1.000000000,1.000000000
48228,19804,1.000000000,1.000000000,1.000000000,1.000000000
48229,19804,1.000000000,1.000000000,1.000000000,1.000000000
48230,19804,1.000000000,1.000000000,1.000000000,1.000000000
48231,19804,1.000000000,1.000000000,1.000000000,1.000000000
48232,19804,1.000000000,1.000000000,1.000000000,1.000000000
48233,19804,0.000000000,1.000000000,1.000000000,1.000000000
48234,19804,1.000000000,1.000000000,1.000000000,1.000000000
48235,19804,1.000000000,1.000000000,1.000000000,1.000000000
48236,19804,0.994556822,0.999175598,1.000000000,0.994976221
48236,47664,0.005443178,0.000824402,0.000000000,0.005023779
48237,47664,1.000000000,1.000000000,1.000000000,1.000000000
48238,19804,1.000000000,1.000000000,1.000000000,1.000000000
48239,19804,1.000000000,1.000000000,1.000000000,1.000000000
48240,19804,1.000000000,1.000000000,1.000000000,1.000000000
48242,19804,1.000000000,1.000000000,1.000000000,1.000000000
48243,19804,1.000000000,1.000000000,1.000000000,1.000000000
48244,19804,1.000000000,1.000000000,1.000000000,1.000000000
48288,19804,0.000000000,1.000000000,0.000000000,1.000000000
48301,47664,1.000000000,1.000000000,1.000000000,1.000000000
48302,47664,1.000000000,1.000000000,1.000000000,1.000000000
48303,47664,1.000000000,1.000000000,1.000000000,1.000000000
48304,47664,1.000000000,1.000000000,1.000000000,1.000000000
48306,47664,1.000000000,1.000000000,1.000000000,1.000000000
48307,47664,1.000000000,1.000000000,1.000000000,1.000000000
48308,47664,1.000000000,1.000000000,1.000000000,1.000000000
48309,47664,1.000000000,1.000000000,1.000000000,1.000000000
48310,47664,1.000000000,1.000000000,1.000000000,1.000000000
48311,47664,1.000000000,1.000000000,1.000000000,1.000000000
48312,47664,1.000000000,1.000000000,1.000000000,1.000000000
48313,47664,1.000000000,1.000000000,1.000000000,1.000000000
48314,47664,1.000000000,1.000000000,1.000000000,1.000000000
48315,47664,1.000000000,1.000000000,1.000000000,1.000000000
48316,47664,1.000000000,1.000000000,1.000000000,1.000000000
48317,47664,1.000000000,1.000000000,1.000000000,1.000000000
48318,47664,1.000000000,1.000000000,1.000000000,1.000000000
48320,47664,1.000000000,1.000000000,1.000000000,1.000000000
48321,47664,1.000000000,1.000000000,1.000000000,1.000000000
48322,47664,1.000000000,1.000000000,1.000000000,1.000000000
48323,47664,1.000000000,1.000000000,1.000000000,1.000000000
48324,47664,1.000000000,1.000000000,1.000000000,1.000000000
48325,47664,1.000000000,1.000000000,1.000000000,1.000000000
48326,47664,1.000000000,1.000000000,1.000000000,1.000000000
48327,47664,1.000000000,1.000000000,1.000000000,1.000000000
48328,47664,1.000000000,1.000000000,1.000000000,1.000000000
48329,47664,1.000000000,1.000000000,1.000000000,1.000000000
48330,47664,1.000000000,1.000000000,1.000000000,1.000000000
48331,47664,1.000000000,1.000000000,1.000000000,1.000000000
48332,47664,1.000000000,1.000000000,1.000000000,1.000000000
48333,47664,1.000000000,1.000000000,1.000000000,1.000000000
48334,47664,1.000000000,1.000000000,1.000000000,1.000000000
48335,47664,1.000000000,1.000000000,1.000000000,1.000000000
48336,19804,0.000000000,0.002331002,0.000000000,0.000216357
48336,47664,1.000000000,0.997668998,1.000000000,0.999783643
48340,47664,1.000000000,1.000000000,1.000000000,1.000000000
48341,47664,1.000000000,1.000000000,1.000000000,1.000000000
48342,47664,1.000000000,1.000000000,1.000000000,1.000000000
48343,47664,1.000000000,1.000000000,1.000000000,1.000000000
48346,47664,1.000000000,1.000000000,1.000000000,1.000000000
48347,47664,1.000000000,1.000000000,1.000000000,1.000000000
48348,47664,1.000000000,1.000000000,1.000000000,1.000000000
48350,47664,1.000000000,1.000000000,1.000000000,1.000000000
48353,47664,1.000000000,1.000000000,1.000000000,1.000000000
48356,47664,1.000000000,1.000000000,1.000000000,1.000000000
48357,47664,1.000000000,1.000000000,1.000000000,1.000000000
48359,47664,1.000000000,1.000000000,1.000000000,1.000000000
48360,47664,1.000000000,1.000000000,1.000000000,1.000000000
48361,47664,1.000000000,1.000000000,1.000000000,1.000000000
48362,47664,1.000000000,1.000000000,1.000000000,1.000000000
48363,47664,1.000000000,1.000000000,1.000000000,1.000000000
48366,47664,0.000000000,0.000000000,1.000000000,1.000000000
48367,47664,1.000000000,1.000000000,1.000000000,1.000000000
48370,47664,1.000000000,1.000000000,0.000000000,1.000000000
48371,47664,1.000000000,1.000000000,1.000000000,1.000000000
48374,47664,1.000000000,1.000000000,1.000000000,1.000000000
48375,47664,1.000000000,1.000000000,1.000000000,1.000000000
48376,47664,1.000000000,1.000000000,1.000000000,1.000000000
48377,47664,1.000000000,1.000000000,1.000000000,1.000000000
48380,47664,1.000000000,1.000000000,1.000000000,1.000000000
48381,47664,1.000000000,1.000000000,1.000000000,1.000000000
48382,47664,1.000000000,1.000000000,1.000000000,1.000000000
48383,47664,1.000000000,1.000000000,1.000000000,1.000000000
48386,47664,1.000000000,1.000000000,1.000000000,1.000000000
48387,47664,1.000000000,1.000000000,1.000000000,1.000000000
48390,47664,1.000000000,1.000000000,1.000000000,1.000000000
48393,47664,1.000000000,1.000000000,1.000000000,1.000000000
48401,99999,1.000000000,1.000000000,1.000000000,1.000000000
48410,99999,1.000000000,1.000000000,1.000000000,1.000000000
48411,22420,1.000000000,1.000000000,1.000000000,1.000000000
48412,47664,1.000000000,1.000000000,1.000000000,1.000000000
48413,99999,1.000000000,1.000000000,1.000000000,1.000000000
48414,37020,1.000000000,1.000000000,1.000000000,1.000000000
48415,40980,0.970002459,1.000000000,1.000000000,0.973655798
48415,22420,0.016228178,0.000000000,0.000000000,0.014251781
48415,99999,0.013769363,0.000000000,0.000000000,0.012092421
48416,47664,0.372567192,0.350000000,0.130434783,0.367049470
48416,99999,0.627432808,0.650000000,0.869565217,0.632950530
48417,40980,1.000000000,1.000000000,1.000000000,1.000000000
48418,37020,0.587129841,0.826923077,0.846153846,0.595826469
48418,47664,0.093394077,0.000000000,0.000000000,0.090060406
48418,22420,0.319476082,0.173076923,0.153846154,0.314113125
48419,99999,1.000000000,1.000000000,1.000000000,1.000000000
48420,99999,0.023533039,0.005464481,0.000000000,0.022042755
48420,22420,0.976466961,0.994535519,1.000000000,0.977957245
48421,47664,0.961126005,1.000000000,1.000000000,0.962004586
48421,22420,0.038873995,0.000000000,0.000000000,0.037995414
48422,99999,1.000000000,1.000000000,1.000000000,1.000000000
48423,22420,0.997055034,1.000000000,1.000000000,0.997239952
48423,47664,0.002944966,0.000000000,0.000000000,0.002760048
48426,99999,1.000000000,1.000000000,1.000000000,1.000000000
48427,99999,1.000000000,1.000000000,1.000000000,1.000000000
48428,47664,1.000000000,1.000000000,1.000000000,1.000000000
48429,22420,0.042966983,0.007905138,0.000000000,0.040133779
48429,37020,0.957033017,0.992094862,1.000000000,0.959866221
48430,22420,0.632965926,0.955826352,0.967611336,0.659033603
48430,47664,0.367034074,0.044173648,0.032388664,0.340966397
48432,99999,1.000000000,1.000000000,1.000000000,1.000000000
48433,37020,0.002956265,0.002004008,0.000000000,0.002878526
48433,22420,0.997043735,0.997995992,1.000000000,0.997121474
48434,99999,1.000000000,1.000000000,1.000000000,1.000000000
48435,99999,0.553409091,0.545454545,1.000000000,0.554809843
48435,47664,0.446590909,0.454545455,0.000000000,0.445190157
48436,37020,0.047233468,0.000000000,0.000000000,0.046326936
48436,22420,0.952766532,1.000000000,1.000000000,0.953673064
48437,22420,1.000000000,1.000000000,1.000000000,1.000000000
48438,22420,0.842412451,0.989473684,1.000000000,0.851390922
48438,47664,0.157587549,0.010526316,0.000000000,0.148609078
48439,22420,0.989012876,0.999158957,1.000000000,0.989907320
48439,47664,0.010987124,0.000841043,0.000000000,0.010092680
48440,47664,1.000000000,1.000000000,0.000000000,1.000000000
48441,99999,1.000000000,1.000000000,1.000000000,1.000000000
48442,22420,0.054448733,0.105855856,0.012345679,0.056018836
48442,47664,0.945551267,0.894144144,0.987654321,0.943981164
48444,47664,1.000000000,1.000000000,1.000000000,1.000000000
48445,99999,1.000000000,1.000000000,1.000000000,1.000000000
48446,47664,1.000000000,1.000000000,1.000000000,1.000000000
48449,37020,0.456213018,0.454545455,0.400000000,0.455696203
48449,22420,0.543786982,0.545454545,0.600000000,0.544303797
48450,99999,1.000000000,1.000000000,1.000000000,1.000000000
48451,47664,0.043427572,0.040000000,0.060240964,0.043466300
48451,22420,0.956572428,0.960000000,0.939759036,0.956533700
48453,99999,0.930549451,0.968871595,1.000000000,0.936227430
48453,47664,0.069450549,0.031128405,0.000000000,0.063772570
48454,99999,1.000000000,1.000000000,1.000000000,1.000000000
48455,47664,1.000000000,1.000000000,1.000000000,1.000000000
48456,99999,1.000000000,1.000000000,1.000000000,1.000000000
48457,40980,0.152361751,0.102803738,0.070175439,0.149614961
48457,22420,0.847638249,0.897196262,0.929824561,0.850385039
48458,22420,1.000000000,1.000000000,1.000000000,1.000000000
48460,22420,0.014373717,0.000000000,0.000000000,0.013526570
48460,37020,0.636550308,0.861111111,0.920000000,0.651207729
48460,40980,0.349075975,0.138888889,0.080000000,0.335265700
48461,47664,1.000000000,1.000000000,1.000000000,1.000000000
48462,47664,0.991723100,1.000000000,1.000000000,0.992134430
48462,22420,0.008276900,0.000000000,0.000000000,0.007865570
48463,47664,0.004075395,0.000000000,0.000000000,0.003820439
48463,22420,0.995924605,1.000000000,1.000000000,0.996179561
48464,47664,0.763819095,0.400000000,0.333333333,0.758928571
48464,22420,0.078391960,0.500000000,0.000000000,0.082341270
48464,99999,0.157788945,0.100000000,0.666666667,0.158730159
48465,99999,1.000000000,1.000000000,1.000000000,1.000000000
48466,99999,1.000000000,1.000000000,1.000000000,1.000000000
48467,99999,1.000000000,1.000000000,1.000000000,1.000000000
48468,99999,1.000000000,1.000000000,1.000000000,1.000000000
48469,99999,1.000000000,1.000000000,1.000000000,1.000000000
48470,99999,1.000000000,1.000000000,1.000000000,1.000000000
48471,99999,1.000000000,1.000000000,1.000000000,1.000000000
48472,99999,1.000000000,1.000000000,1.000000000,1.000000000
48473,22420,1.000000000,1.000000000,1.000000000,1.000000000
48475,99999,1.000000000,1.000000000,1.000000000,1.000000000
48476,37020,1.000000000,1.000000000,0.000000000,1.000000000
48480,22420,1.000000000,1.000000000,1.000000000,1.000000000
48501,22420,1.000000000,1.000000000,1.000000000,1.000000000
48502,22420,1.000000000,1.000000000,1.000000000,1.000000000
48503,22420,1.000000000,1.000000000,1.000000000,1.000000000
48504,22420,1.000000000,1.000000000,1.000000000,1.000000000
48505,22420,1.000000000,1.000000000,1.000000000,1.000000000
48506,22420,1.000000000,1.000000000,1.000000000,1.000000000
48507,22420,1.000000000,1.000000000,1.000000000,1.000000000
48509,22420,1.000000000,1.000000000,1.000000000,1.000000000
48519,22420,1.000000000,1.000000000,1.000000000,1.000000000
48529,22420,1.000000000,1.000000000,1.000000000,1.000000000
48531,22420,1.000000000,1.000000000,1.000000000,1.000000000
48532,22420,1.000000000,1.000000000,1.000000000,1.000000000
48550,22420,0.000000000,0.000000000,1.000000000,1.000000000
48601,40980,1.000000000,1.000000000,1.000000000,1.000000000
48602,40980,1.000000000,1.000000000,1.000000000,1.000000000
48603,40980,1.000000000,1.000000000,1.000000000,1.000000000
48604,13020,0.021345408,0.000000000,0.009132420,0.017270862
48604,40980,0.978654592,1.000000000,0.990867580,0.982729138
48605,40980,1.000000000,1.000000000,1.000000000,1.000000000
48606,40980,1.000000000,1.000000000,1.000000000,1.000000000
48607,40980,1.000000000,1.000000000,1.000000000,1.000000000
48608,40980,1.000000000,1.000000000,1.000000000,1.000000000
48609,40980,1.000000000,1.000000000,1.000000000,1.000000000
48610,99999,1.000000000,1.000000000,1.000000000,1.000000000
48611,13020,0.998547567,1.000000000,1.000000000,0.998660415
48611,40980,0.001452433,0.000000000,0.000000000,0.001339585
48612,99999,0.992739154,1.000000000,1.000000000,0.993015540
48612,33220,0.007260846,0.000000000,0.000000000,0.006984460
48613,13020,0.891891892,0.600000000,0.000000000,0.889101338
48613,99999,0.108108108,0.400000000,0.000000000,0.110898662
48614,40980,0.967857143,1.000000000,0.000000000,0.968253968
48614,10940,0.032142857,0.000000000,0.000000000,0.031746032
48615,10940,0.715189873,0.936170213,1.000000000,0.725437416
48615,33220,0.284810127,0.063829787,0.000000000,0.274562584
48616,37020,0.010801080,0.000000000,0.000000000,0.009917355
48616,40980,0.989198920,1.000000000,1.000000000,0.990082645
48617,34380,0.229219144,0.149473684,0.013986014,0.214254577
48617,99999,0.770780856,0.850526316,0.986013986,0.785745423
48618,34380,0.115295926,0.072727273,0.310344828,0.116530156
48618,33220,0.854727133,0.909090909,0.689655172,0.854058079
48618,99999,0.029976941,0.018181818,0.000000000,0.029411765
48619,99999,1.000000000,1.000000000,1.000000000,1.000000000
48620,33220,0.000000000,1.000000000,0.000000000,1.000000000
48621,99999,1.000000000,1.000000000,1.000000000,1.000000000
48622,99999,0.840805124,0.976000000,1.000000000,0.846670561
48622,34380,0.159194876,0.024000000,0.000000000,0.153329439
48623,13020,0.041776938,0.030303030,0.021739130,0.040976305
48623,40980,0.872022684,0.917748918,0.934782609,0.874933191
48623,33220,0.086200378,0.051948052,0.043478261,0.084090504
48624,99999,1.000000000,1.000000000,1.000000000,1.000000000
48625,99999,0.999444938,1.000000000,1.000000000,0.999462770
48625,15620,0.000555062,0.000000000,0.000000000,0.000537230
48626,40980,0.941419452,0.970588235,1.000000000,0.942857143
48626,33220,0.058580548,0.029411765,0.000000000,0.057142857
48627,99999,1.000000000,1.000000000,1.000000000,1.000000000
48628,99999,0.211576846,0.045454545,0.000000000,0.208007813
48628,33220,0.788423154,0.954545455,0.000000000,0.791992188
48629,99999,1.000000000,1.000000000,1.000000000,1.000000000
48630,99999,1.000000000,0.000000000,0.000000000,1.000000000
48631,13020,1.000000000,1.000000000,1.000000000,1.000000000
48632,34380,0.201132381,0.000000000,0.000000000,0.199092607
48632,99999,0.798867619,1.000000000,1.000000000,0.800907393
48633,99999,1.000000000,0.000000000,0.000000000,1.000000000
48634,13020,1.000000000,1.000000000,1.000000000,1.000000000
48635,99999,1.000000000,1.000000000,0.000000000,1.000000000
48636,99999,1.000000000,1.000000000,0.000000000,1.000000000
48637,10940,0.071567990,0.105263158,0.000000000,0.072289157
48637,40980,0.798959011,0.815789474,1.000000000,0.799619531
48637,33220,0.129472999,0.078947368,0.000000000,0.128091313
48638,40980,1.000000000,1.000000000,1.000000000,1.000000000
48640,33220,1.000000000,1.000000000,1.000000000,1.000000000
48641,33220,1.000000000,1.000000000,1.000000000,1.000000000
48642,13020,0.073728479,0.017721519,0.014319809,0.069519693
48642,33220,0.926271521,0.982278481,0.985680191,0.930480307
48647,99999,1.000000000,1.000000000,1.000000000,1.000000000
